"soror","sister","Nominative singular","A sister arrived with good news",497
"sororis","sister","Genitive singular","They admired the resolve of the sister",497
"sors","destiny","Nominative singular","Destiny called him to a greater purpose",639
"sors","fate","Nominative singular","Fate dictated the outcome of the trial",639
"sors","lot","Nominative singular","He drew the lot that sealed his fate",639
"sors","oracle","Nominative singular","The oracle revealed a secret in the temple",639
"sortis","destiny","Genitive singular","They accepted the destiny foretold by the oracle",639
"sortis","fate","Genitive singular","He believed in the power of fate",639
"sortis","lot","Genitive singular","The result of the lot was unexpected",639
"sortis","oracle","Genitive singular","The words of the oracle were cryptic",639
"spargere","scatter","Present active infinitive","to scatter flowers at the ceremony",532
"spargō","scatter","Present indicative first-person singular","I scatter seeds across the field",532
"sparsum","scatter","Accusative supine","in order to scatter them gracefully",532
"sparsī","scatter","Perfect active first-person singular","I scattered the ashes in the wind",532
"spatium","space","Nominative singular","Space was limited in the crowded hall",426
"spatiī","space","Genitive singular","They measured the area of the space meticulously",426
"specieī","appearance","Genitive singular","The subtlety of her appearance was elegant",599
"specieī","aspect","Genitive singular","They discussed every aspect of the problem",599
"speciēs","appearance","Nominative singular","Her appearance at the event caused excitement",599
"speciēs","aspect","Nominative singular","The aspect of the plan changed after new data",599
"spectare","consider","Present active infinitive","to consider alternative viewpoints is wise",473
"spectare","look at","Present active infinitive","to look at the stars for hours is calming",473
"spectatum","look at","Accusative supine","in order to look at the scenery fully",473  
"spectavi","consider","Perfect active first-person singular","I considered the implications thoroughly",473
"spectavi","look at","Perfect active first-person singular","I looked at the panorama from the hill",473
"spectō","consider","Present indicative first-person singular","I consider the evidence before concluding",473
"spectō","look at","Present indicative first-person singular","I look at the painting in detail",473
"sperare","hope","Present active infinitive","to hope in times of adversity",648
"speratum","hope","Accusative supine","in order to hope beyond reason",648  
"speravi","hope","Perfect active first-person singular","I hoped they'd return safely",648
"speī","hope","Genitive singular","The power of hope sustained them",232
"spiritus","breath","Genitive singular","The calmness of his breath indicated composure",703
"spiritus","life","Genitive singular","They believed in the sanctity of life (figurative)",703
"spiritus","spirit","Genitive singular","The essence of his spirit was unbroken",703  
"spērō","hope","Present indicative first-person singular","I hope for a better tomorrow",648
"spēs","hope","Nominative singular","Hope can inspire great deeds",232
"spīritus","breath","Nominative singular","A breath of fresh air revived him",703
"spīritus","life","Nominative singular","Life blossomed under the warmth of spring (figurative)",703
"spīritus","spirit","Nominative singular","A spirit of determination filled the team",703
"statim","immediately","Adverb","He complied immediately with the directive",798
"statuere","determine","Present active infinitive","to determine the outcome requires data",678
"statuere","set up","Present active infinitive","to set up a system for efficiency",678
"statui","determine","Perfect active first-person singular","I determined the verdict after deliberation",678
"statui","set up","Perfect active first-person singular","I set up the tents in record time",678
"statum","stand","Accusative supine (rare usage)","in order to stand resolutely",168  
"statutum","determine","Accusative supine","in order to determine the final approach",678  
"statutum","set up","Accusative supine","in order to set up the entire site",678
"statuō","determine","Present indicative first-person singular","I determine the best course of action",678
"statuō","set up","Present indicative first-person singular","I set up the new framework for the project",678
"stella","star","Nominative singular","A star twinkled overhead",934
"stellae","star","Genitive singular","The brightness of the star was impressive",934  
"stetī","stand","Perfect active first-person singular","I stood through the entire ceremony",168
"studere","be eager","Present active infinitive (+ dat.)","to be eager for knowledge is commendable",989
"studere","be zealous","Present active infinitive","to be zealous about one's craft",989
"studere","care for","Present active infinitive (+ dat.)","to care for our tasks wholeheartedly is crucial",989
"studeō","be eager","Present indicative first-person singular (+ dat.)","I am eager to learn new skills",989
"studeō","be zealous","Present indicative first-person singular","I am zealous in my pursuits",989
"studeō","care for","Present indicative first-person singular (+ dat.)","I care for my duties diligently",989
"studii","eagerness","Genitive singular","The depth of her eagerness was inspiring",450
"studii","zeal","Genitive singular","The fervor of his zeal drove him onward",450  
"studium","eagerness","Nominative singular","Eagerness to learn propelled his success",450
"studium","zeal","Nominative singular","Zeal for his craft led him to excel",450
"studui","be eager","Perfect active first-person singular (+ dat.)","I was eager to attend every lecture",989  
"studui","be zealous","Perfect active first-person singular","I was zealous in completing the project",989  
"studui","care for","Perfect active first-person singular (+ dat.)","I cared for the operations meticulously",989  
"stāre","stand","Present active infinitive","to stand firm against adversity is admirable",168
"stō","stand","Present indicative first-person singular","I stand at the entrance awaiting news",168
"sua","her own","Feminine nominative singular","She valued her own perspective highly",27
"sub","close to","Preposition (+ abl. or acc.)","They camped close to the wall",118  
"sub","under","Preposition (+ abl. or acc.)","He hid under the table",118
"subeō","endure","Present indicative first-person singular","I endure hardship with determination",538
"subeō","go under","Present indicative first-person singular","I go under the archway to see the sculpture",538
"subire","endure","Present active infinitive","to endure the storm is our only choice",538
"subire","go under","Present active infinitive","to go under the bridge requires caution",538
"subitum","go under","Accusative supine","in order to go under unnoticed",538
"subitō","suddenly","Adverb","She changed her mind suddenly, without warning",848  
"subiī","endure","Perfect active first-person singular","I endured every obstacle bravely",538
"subiī","go under","Perfect active first-person singular","I went under the gate at dusk",538
"sublātum","destroy","Accusative supine","in order to destroy it completely",293
"sublātum","raise up","Accusative supine","in order to raise up all hopes",293
"sui","himself, herself, itself, themselves","Pronoun","He cares for himself; they guard themselves",17  
"sum","be","Present indicative first-person singular","I am ready to face the challenges",2
"super","above","Adverb","The eagle soared above",401
"super","over","Preposition/Adverb","He placed the cloth over the table",401
"supera","situated above","Feminine nominative singular","She stood on the situated above cliff (rare usage)",99
"supera","upper","Feminine nominative singular","She explored the upper deck of the ship",99
"superare","defeat","Present active infinitive","to defeat the champion requires strategy",668
"superare","overcome","Present active infinitive","to overcome fear is a lifelong goal",668
"superare","surpass","Present active infinitive","to surpass expectations is rewarding",668
"superatum","defeat","Accusative supine","in order to defeat them decisively",668  
"superatum","overcome","Accusative supine","in order to overcome the final hurdle",668
"superatum","surpass","Accusative supine","in order to surpass all rivals",668
"superavi","defeat","Perfect active first-person singular","I defeated the reigning champion last night",668
"superavi","overcome","Perfect active first-person singular","I overcame my doubts at last",668
"superavi","surpass","Perfect active first-person singular","I surpassed the others in skill",668
"superba","haughty","Feminine nominative singular","She gave a haughty reply to the question",656
"superba","overbearing","Feminine nominative singular","She confronted the overbearing official",656
"superba","proud","Feminine nominative singular","She had a proud stance",656
"superbum","haughty","Neuter nominative singular","That was a haughty tone to use",656  
"superbum","overbearing","Neuter nominative singular","That was an overbearing directive",656
"superbum","proud","Neuter nominative singular","This was a proud achievement for all",656
"superbus","haughty","Masculine nominative singular","He treated them with a haughty sneer",656
"superbus","overbearing","Masculine nominative singular","He was overbearing in his demands",656
"superbus","proud","Masculine nominative singular","He carried a proud demeanor",656
"superesse","remain","Present active infinitive","to remain vigilant until the end",623
"superesse","survive","Present active infinitive","to survive the ordeal demands resilience",623
"superfuī","remain","Perfect active first-person singular","I remained behind to finish the work",623
"superfuī","survive","Perfect active first-person singular","I survived both battles unscathed",623
"supersum","be superfluous","Present indicative first-person singular","I am superfluous to their current plans (figurative)",623  
"supersum","remain","Present indicative first-person singular","I remain after the others have gone",623
"supersum","survive","Present indicative first-person singular","I survive the harsh conditions with effort",623
"superum","situated above","Neuter nominative singular","The vantage from the situated above ledge was magnificent",99  
"superum","upper","Neuter nominative singular","The kingdom in the upper realm was legendary",99  
"superus","situated above","Masculine nominative singular","He climbed the situated above peak (archaic usage)",99
"superus","upper","Masculine nominative singular","He reached the upper terrace of the building",99
"superī","those above, the gods","Nominative plural","They appealed to the gods for mercy",714  
"superō","defeat","Present indicative first-person singular","I defeat my opponent in a fair contest",668
"superō","overcome","Present indicative first-person singular","I overcome challenges with determination",668
"superō","surpass","Present indicative first-person singular","I surpass my previous record",668
"supplicium","penalty","Nominative singular","The penalty deterred further crimes",683
"supplicium","punishment","Nominative singular","A punishment was inflicted on the traitor",683
"suppliciī","penalty","Genitive singular","The nature of the penalty was harsh",683  
"suppliciī","punishment","Genitive singular","They debated the severity of the punishment",683
"suprā","above","Preposition/Adverb","He placed the sign above the door",588
"surgere","rise","Present active infinitive","to rise from humble beginnings",570
"surgō","rise","Present indicative first-person singular","I rise at dawn to begin my day",570
"surrēctum","rise","Accusative supine","in order to rise above adversity",570  
"surrēxī","rise","Perfect active first-person singular","I rose quickly when I heard the alarm",570
"susceptum","take up","Accusative supine","in order to take up the cause actively",937  
"suscepī","take up","Perfect active first-person singular","I took up the challenge without hesitation",937
"suscipere","take up","Present active infinitive","to take up a new project wholeheartedly",937
"suscipiō","take up","Present indicative first-person singular","I take up the mantle of leadership",937
"sustentum","hold up","Accusative supine","in order to hold up the entire roof",762
"sustineō","hold up","Present indicative first-person singular","I hold up the beam while they secure it",762
"sustineō","sustain","Present indicative first-person singular","I sustain my energy with proper diet",762
"sustinuī","hold up","Perfect active first-person singular","I held up the tent pole despite the wind",762
"sustinuī","sustain","Perfect active first-person singular","I sustained my performance throughout the marathon",762  
"sustinēre","hold up","Present active infinitive","to hold up the structure is crucial",762
"sustinēre","sustain","Present active infinitive","to sustain the effort requires discipline",762
"sustulī","destroy","Perfect active first-person singular","I destroyed the harmful evidence",293
"sustulī","raise up","Perfect active first-person singular","I raised up the statue onto its pedestal",293
"suum","its own","Neuter nominative singular","A creature defends its own territory",27  
"suus","his own","Masculine nominative singular","He took pride in his own work",27
"sē/sēsē","himself, herself, itself, themselves","Pronoun","He defends himself; they praise themselves for success",17  
"sōlum","only, merely","Adverb","He relied only on his instincts",897
"sōlus","alone","Masculine nominative singular","He traveled alone across the desert",176
"sōlus","only","Masculine nominative singular","He was the only witness to the event",176
"sūmere","take up","Present active infinitive","to take up arms in defense is a last resort",454
"sūmpsī","take up","Perfect active first-person singular","I took up painting as a hobby",454
"sūmptum","take up","Accusative supine","in order to take up the project quickly",454  
"sūmō","take up","Present indicative first-person singular","I take up the challenge bravely",454
"taceō","be silent","Present indicative first-person singular","I remain silent during the meeting",369
"tacita","silent","Feminine nominative singular","She walked through the silent corridors at night",369
"tacitum","be silent","Accusative supine","in order to be silent at the announcement",369
"tacitum","silent","Neuter nominative singular","It was a silent agreement between them",369  
"tacitus","silent","Masculine nominative singular","He gave her a silent nod of approval",369
"tacuī","be silent","Perfect active first-person singular","I was silent when confronted",369
"tacēre","be silent","Present active infinitive","to be silent can sometimes be wise",369
"tam","so","Adverb","He was so exhausted he could hardly speak",96
"tamen","nevertheless","Conjunction","He was tired; nevertheless, he continued working",58
"tamen","still","Conjunction","She faced obstacles, still she persisted",58
"tamquam","just as","Adverb","She sang just as if she were on stage (figurative)",363
"tamquam","so as","Adverb","He arrived so as not to miss any detail",363
"tandem","finally","Adverb","Finally, they reached an agreement",427  
"tangere","touch","Present active infinitive","to touch a relic is often forbidden",534
"tangō","touch","Present indicative first-person singular","I touch the ancient wall with curiosity",534
"tanta","so great","Feminine nominative singular","She faced so great a challenge unflinchingly",105
"tanta","such a quantity","Feminine nominative singular","She handled such a quantity of data seamlessly",105
"tantum","only","Adverb","He only requires a small favor",216
"tantum","so much","Adverb","They achieved so much in a short time",96
"tantum","so much","Neuter nominative singular","We have so much work remaining",105
"tantum","such a quantity","Neuter nominative singular","They gathered such a quantity of evidence",105
"tantummodo","only","Alternate adverb form","She wants only a moment of your time",216  
"tantus","at such a price","Masculine nominative singular (tantī)", "He acquired the painting at such a price",105  
"tantus","so great","Masculine nominative singular","He possessed so great a talent in music",105
"tantus","such a quantity","Masculine nominative singular","Such a quantity of food cannot be wasted",105
"tarda","slow","Feminine nominative singular","She moved with a slow, deliberate motion",738
"tarda","sluggish","Feminine nominative singular","She gave a sluggish response",738
"tardum","lingering","Neuter nominative singular","A lingering cold kept him from work",738  
"tardum","slow","Neuter nominative singular","This process is slow and cumbersome",738
"tardus","slow","Masculine nominative singular","He kept a slow pace during the race",738
"tardus","sluggish","Masculine nominative singular","He felt sluggish after a heavy meal",738
"tectī","building, house","Genitive singular","The foundation of the house was solid",386  
"tectī","roof","Genitive singular","The condition of the roof was poor",386
"tegere","conceal","Present active infinitive","to conceal one's identity is dangerous",376
"tegere","cover","Present active infinitive","to cover the table with a cloth",376
"tegō","conceal","Present indicative first-person singular","I conceal my intentions from them",376
"tegō","cover","Present indicative first-person singular","I cover the pot to keep it warm",376
"tellus","earth","Nominative singular","The earth yielded a bountiful harvest",337
"tellūris","earth","Genitive singular","The crust of the earth shifted",337  
"tempestās","bad weather","Nominative singular","Bad weather disrupted all travel plans",753
"tempestās","period of time","Nominative singular","This period of time tested their resilience",753
"tempestās","storm","Nominative singular","A storm raged across the coastline",753
"tempestātis","bad weather","Genitive singular","The chaos of the bad weather was widespread",753
"tempestātis","period of time","Genitive singular","The significance of that period of time was immense",753
"tempestātis","storm","Genitive singular","The fury of the storm was relentless",753  
"templum","consecrated ground","Nominative singular","This consecrated ground was off-limits to outsiders",485
"templum","temple","Nominative singular","They built a temple in honor of the deity",485
"templī","consecrated ground","Genitive singular","The boundaries of the consecrated ground were marked",485  
"templī","temple","Genitive singular","The design of the temple was magnificent",485
"temporis","time","Genitive singular","They felt the passage of time acutely",89  
"temptare","test","Present active infinitive","to test each component thoroughly ensures quality",430
"temptare","try","Present active infinitive","to try new methods fosters innovation",430
"temptatum","test","Accusative supine","in order to test reliability",430
"temptatum","try","Accusative supine","in order to try systematically",430
"temptavi","test","Perfect active first-person singular","I tested the machine repeatedly",430
"temptavi","try","Perfect active first-person singular","I tried multiple approaches before succeeding",430
"temptō","test","Present indicative first-person singular","I test the hypothesis in the lab",430
"temptō","try","Present indicative first-person singular","I try to open the locked door",430
"tempus","time","Nominative singular","Time heals many wounds",89
"tendere","direct steps","Present active infinitive","to direct one's steps south is logical here",529
"tendere","extend","Present active infinitive","to extend a branch of peace",529
"tendere","stretch","Present active infinitive","to stretch the canvas taut",529
"tendō","direct ones course","Present indicative first-person singular","I direct my course toward the city center",529
"tendō","extend","Present indicative first-person singular","I extend my hand in greeting",529
"tendō","stretch","Present indicative first-person singular","I stretch the rope across the gap",529
"tenebrae","darkness","Nominative plural","Darkness engulfed the narrow alleyway",775
"tenebrarum","darkness","Genitive plural","The fear of the darkness lingered",775
"tener","tender","Masculine nominative singular","He cradled the tender blossom gently",490
"tenera","tender","Feminine nominative singular","She cared for her tender child with love",490
"tenerum","tender","Neuter nominative singular","This is tender fruit, easily bruised",490  
"teneō","hold","Present indicative first-person singular","I hold the reins firmly",106
"teneō","keep","Present indicative first-person singular","I keep important records locked away",106
"tentum","hold","Accusative supine","in order to hold everything in place",106
"tentum","stretch","Accusative supine","in order to stretch properly",529
"tenuī","hold","Perfect active first-person singular","I held the line against the opposition",106
"tenuī","keep","Perfect active first-person singular","I kept my promise through all adversity",106  
"tenēre","hold","Present active infinitive","to hold onto hope sustains us",106
"tenēre","keep","Present active infinitive","to keep the tradition alive is crucial",106
"tergum","back","Nominative singular","His back ached from the hard labor",474
"tergum","rear","Nominative singular","They attacked from the rear unexpectedly",474
"tergī","back","Genitive singular","The scar on his back told a tale",474
"tergī","rear","Genitive singular","The fortifications at the rear were minimal",474
"terra","land","Nominative singular","The land yielded rich harvests",70
"terrae","land","Genitive singular","The fertility of the land was remarkable",70
"terreo","frighten","Present indicative first-person singular","I frighten them into surrender",705
"terreo","terrify","Present indicative first-person singular","I terrify the intruders with fierce barking",705
"terrere","frighten","Present active infinitive","to frighten away wild animals at night",705
"terrere","terrify","Present active infinitive","to terrify the opponents before they strike",705
"territum","terrify","Accusative supine","in order to terrify the trespassers thoroughly",705
"terrui","frighten","Perfect active first-person singular","I frightened the birds off the field",705
"terrui","terrify","Perfect active first-person singular","I terrified them with a sudden shout",705
"tertia","third","Feminine nominative singular","She was the third person to speak",682
"tertium","third","Neuter nominative singular","This is the third clue to solve",682
"tertius","third","Masculine nominative singular","He took the third option presented",682
"testis","witness","Genitive singular","The reliability of the witness was questioned",741
"testis","witness","Nominative singular","A witness testified in the courtroom",741
"tetendī","direct course","Perfect active first-person singular","I directed my course to the nearest port",529  
"tetendī","extend","Perfect active first-person singular","I extended the meeting by another hour",529
"tetendī","stretch","Perfect active first-person singular","I stretched my arms after sitting for hours",529
"tetigī","touch","Perfect active first-person singular","I touched the statue and felt a chill",534
"texī","conceal","Perfect active first-person singular","I concealed the documents in a secret compartment",376  
"texī","cover","Perfect active first-person singular","I covered the wounds with bandages",376
"tibi","to/for you","Dative singular","I gave the package to you this morning",9
"timeo","to dread","Present indicative first-person singular","I dread the long journey ahead",153
"timeo","to fear","Present indicative first-person singular","I fear the dark corridors at night",153
"timere","to dread","Present active infinitive","to dread failure hinders progress",153
"timere","to fear","Present active infinitive","to fear the unknown is natural",153
"timor","fear","Nominative singular","Fear gripped his heart at the sight",536
"timoris","fear","Genitive singular","They spoke of the extent of his fear",536
"timui","to dread","Perfect active first-person singular","I dreaded the confrontation but faced it anyway",153
"timui","to fear","Perfect active first-person singular","I feared the outcome would be dire",153
"tollere","destroy","Present active infinitive","to destroy obstacles is sometimes necessary",293
"tollere","raise up","Present active infinitive","to raise up spirits in times of despair",293
"tollō","destroy","Present indicative first-person singular","I destroy the old building to clear space",293
"tollō","raise up","Present indicative first-person singular","I raise up the banner high",293
"tot","so many","Adverb","He has so many questions to ask",259
"tota","whole","Feminine nominative singular","She tackled the whole problem at once",78
"totum","entire","Neuter nominative singular","They surveyed the entire region thoroughly",78
"totus","whole","Masculine nominative singular","He read the whole book in one sitting",78
"tractum","drag","Accusative supine","in order to drag them with minimal effort",213
"tradere","hand over","Present active infinitive","to hand over the property deeds upon request",297
"tradere","yield","Present active infinitive","to yield territory is a strategic choice",297
"tradidi","hand over","Perfect active first-person singular","I handed over the keys to the new owner",297
"tradidi","yield","Perfect active first-person singular","I yielded my authority for the sake of peace",297
"traditum","hand over","Accusative supine","in order to hand over all possessions",297
"trado","hand over","Present indicative first-person singular","I hand over the documents to the courier",297
"trado","yield","Present indicative first-person singular","I yield control of the operation to you",297
"trahere","drag","Present active infinitive","to drag the logs to the campfire",213
"trahere","draw","Present active infinitive","to draw out the conversation can be strategic",213
"traho","drag","Present indicative first-person singular","I drag the sack across the floor",213
"traho","draw","Present indicative first-person singular","I draw the cart behind me",213
"transeo","go across","Present indicative first-person singular (irregular)","I go across the bridge at midday",431
"transii","go across","Perfect active first-person singular (irregular)","I went across to the neighboring island",431
"transire","go across","Present active infinitive (irregular)","to go across the river at low tide",431
"transitum","go across","Accusative supine","in order to go across swiftly",431  
"traxi","drag","Perfect active first-person singular","I dragged the canoe onto the shore",213
"traxi","draw","Perfect active first-person singular","I drew the curtains at sunrise",213
"tres","three","Adjective (m/f nominative plural)","Three travelers arrived at the inn",533
"tria","three","Adjective (neuter nominative/accusative plural)","We have three tasks to complete",533  
"tribuni","tribune","Genitive singular","They respected the tribune's authority",807
"tribunus aerarii","financial official","Phrase","He acted as a financial official overseeing expenditures",807  
"tribunus militum","military tribune","Phrase","He served as a military tribune in the legion",807
"tribunus plebis","tribune of the plebs","Phrase","A tribune of the plebs protected commoners' rights",807
"tribunus","tribune","Nominative singular","The tribune addressed the assembly",807
"triste","grim","Neuter nominative singular","The outlook was grim with little hope",275  
"triste","sad","Neuter nominative singular","It was a sad day for everyone",275
"triste","solemn","Neuter nominative singular","A solemn ceremony commemorated the fallen",275
"tristis","grim","Masculine/feminine nominative singular","He delivered a grim prognosis",275
"tristis","sad","Masculine/feminine nominative singular","He had a sad expression after the news",275
"tristis","solemn","Masculine/feminine nominative singular","She maintained a solemn demeanor",275
"tua","your","Feminine nominative singular","Your support helped me succeed",44
"tuli","bear","Perfect active first-person singular","I bore the weight for years",45
"tuli","carry","Perfect active first-person singular","I carried the load faithfully",45
"tuli","endure","Perfect active first-person singular","I endured all challenges",45
"tum","then","Adverb","He finished his speech; then, they applauded",56
"tunc","then","Adverb","She was hesitant at first, but then accepted the offer",56  
"turba","crowd","Nominative singular","A crowd gathered outside the palace",323
"turba","uproar","Nominative singular","An uproar erupted after the announcement",323
"turbae","crowd","Genitive singular","The roar of the crowd echoed in the streets",323
"turbae","uproar","Genitive singular","They struggled to control the uproar",323  
"turbare","confuse","Present active infinitive","to confuse them might gain me time",868
"turbare","disturb","Present active infinitive","to disturb their peace is unwise",868
"turbatum","disturb","Accusative supine","in order to disturb the ongoing discussion",868
"turbavi","confuse","Perfect active first-person singular","I confused the opponent by changing tactics",868  
"turbavi","disturb","Perfect active first-person singular","I disturbed the silence with a loud whistle",868
"turbo","confuse","Present indicative first-person singular","I confuse the issue with irrelevant details",868
"turbo","disturb","Present indicative first-person singular","I disturb the meeting with my sudden entry",868
"turpe","disgraceful","Neuter nominative singular","Such behavior is disgraceful and shameful",377  
"turpe","ugly","Neuter nominative singular","The mark on the wall was ugly and blotchy",377
"turpe","unsightly","Neuter nominative singular","The scar was unsightly but healed quickly",377
"turpis","disgraceful","Masculine/feminine nominative singular","He faced a disgraceful end to his career",377
"turpis","ugly","Masculine/feminine nominative singular","He considered the painting ugly",377
"turpis","unsightly","Masculine/feminine nominative singular","She found the old ruins unsightly",377
"tuta","protected","Feminine nominative singular","She found a protected space to hide",365
"tuta","safe","Feminine nominative singular","She considered the place safe for refuge",365
"tutum","protected","Neuter nominative singular","That area was protected by law",365  
"tutum","safe","Neuter nominative singular","A safe route was charted through the mountains",365
"tutus","protected","Masculine nominative singular","He remained protected under the truce",365
"tutus","safe","Masculine nominative singular","He felt safe behind the fortress walls",365
"tuum","your","Neuter nominative singular","This is your decision to make",44  
"tuus","your","Masculine nominative singular","Your advice proved invaluable",44
"tuī","of you","Genitive singular","They admired the loyalty of you to the cause (archaic)",9
"tāctum","touch","Accusative supine","in order to touch the sacred artifact",534  
"tāle","such","Neuter nominative singular","This is such an unusual phenomenon",203  
"tālis","such","Masculine/feminine nominative singular","He offered such a generous gift",203
"tē","you","Accusative/Ablative singular","They praised you for your efforts",9  
"tēctum","building, house","Nominative singular","They lived in a sturdy building",386
"tēctum","cover","Accusative supine","in order to cover everything securely",376
"tēctum","roof","Nominative singular","The roof sheltered them from the storm",386
"tēlum","missile","Nominative singular","A missile was launched during the siege",255
"tēlum","spear","Nominative singular","He hurled the spear at the target",255
"tēlum","weapon","Nominative singular","He forged a weapon fit for a warrior",255
"tēlī","missile","Genitive singular","The trajectory of the missile was plotted",255
"tēlī","spear","Genitive singular","The point of the spear was razor-sharp",255  
"tēlī","weapon","Genitive singular","The capabilities of the weapon were unknown",255
"tū","you (sing.)","Nominative singular","You must decide for yourself",9
"ubi","when","Adverb","When the sun sets, the lanterns are lit",92  
"ubi","where","Adverb","Where shall we meet for the discussion?",92
"ultima","farthest","Feminine nominative singular","She gazed upon the farthest mountain peak",432  
"ultima","final","Feminine nominative singular","She awaited the final verdict with resolve",432  
"ultima","last","Feminine nominative singular","She was the last in line",432  
"ultimum","farthest","Neuter nominative singular","This is the farthest point we can map",432  
"ultimum","final","Neuter nominative singular","The final outcome was decided",432  
"ultimum","last","Neuter nominative singular","This was the last chance to act",432  
"ultimus","farthest","Masculine nominative singular","He reached the farthest edge of the territory",432  
"ultimus","final","Masculine nominative singular","He braced for the final challenge",432  
"ultimus","last","Masculine nominative singular","He placed the last piece into the puzzle",432  
"ultimus","ultimate","Masculine nominative singular","He faced his ultimate fear at last",432  
"ultra","beyond","Preposition/Adverb","The mountain lay beyond the valley",588
"ultrā","beyond","Preposition + acc","They traveled beyond the known lands",600  
"ultrā","further","Adverb","He couldn't go further without assistance",600  
"umbra","shade","Nominative singular","She rested in the shade of an ancient oak",257  
"umbra","shadow","Nominative singular","A shadow flickered across the wall",257  
"umbrae","shade","Genitive singular","The chill of the shade crept over them",257  
"umbrae","shadow","Genitive singular","They followed the shadow in the moonlight",257  
"umbrae","the shadows","Plural usage","They navigated the shadows carefully",775
"umquam","ever","Adverb","Have you ever witnessed such a spectacle?",482  
"unda","flowing water","Nominative singular","Flowing water eroded the riverbank",207  
"unda","water","Nominative singular","She scooped water from the stream",207  
"unda","wave","Nominative singular","A wave crashed against the rocky shore",207  
"undae","flowing water","Genitive plural usage","They harnessed the flowing waters for energy",207  
"undae","wave","Genitive singular","The size of the wave startled the sailors",207  
"unde","from where","Adverb","From where does this rumor originate?",300  
"undique","from all sides","Adverb","They were surrounded from all sides by enemies",686  
"undique","on all sides","Adverb","They faced attacks on all sides simultaneously",686
"urbis","city","Genitive singular","They admired the city's towering walls",82  
"urbs","city","Nominative singular","The city bustled with merchants and travelers",82  
"ut","(exclam.) to what an extent! how!","Conjunction/Adverb","How brave he is, ut he never backs down!",15
"ut","(in questions) in what manner, how","Conjunction/Adverb","In what manner should we proceed, ut all are satisfied?",15
"ut","as","Conjunction/Adverb (+indic.)","He acted exactly as he was instructed",15
"ut","so that","Conjunction/Adverb (result) (+subj.)","She saved enough so that she could travel abroad",15 
"uterque","each of two","Masculine nominative singular","Each of the two roads led to the castle",243  
"utile","useful","Neuter nominative singular","That tool is useful for many tasks",850  
"utraque","each of two","Feminine nominative singular","Each of the two sisters shared a striking resemblance",243  
"utrum ... an","whether ... or","Correlative","Whether we fight or flee, a decision must be made",827  
"utrum","whether","Conjunction","They wondered whether it would rain today",827
"utrumque","each of two","Neuter nominative singular","We tested each of the two methods thoroughly",243  
"uxor","wife","Nominative singular","He introduced his wife to the gathered guests",552
"uxoris","wife","Genitive singular","They praised the talents of the wife in managing the estate",552
"vacare","be empty","Present active infinitive","to be empty of thoughts is meditative",724
"vacare","open","Present active infinitive","to open resources for new tasks is wise",724
"vacare","unoccupied","Present active infinitive","to be unoccupied means to have free time",724
"vacavi","be empty","Perfect active first-person singular","I was empty of ambition after the loss (poetic)",724
"vacavi","open","Perfect active first-person singular","I opened an entire weekend for rest",724
"vacavi","unoccupied","Perfect active first-person singular","I was unoccupied for the remainder of the day",724  
"vacua","empty","Feminine nominative singular","She carried an empty basket",673
"vacuum","empty","Neuter nominative singular","The container was empty before refilling",673  
"vacuus","empty","Masculine nominative singular","He found an empty house upon arrival",673
"vacō","be empty","Present indicative first-person singular","I be empty of all worries now (archaic)",724
"vacō","open","Present indicative first-person singular","I open a schedule slot for your appointment (rare usage)",724
"vacō","unoccupied","Present indicative first-person singular","I am unoccupied this afternoon",724
"vaga","shifting","Feminine nominative singular","She navigated the shifting sands",674
"vaga","wandering","Feminine nominative singular","She followed a wandering path through the hills",674
"vagum","shifting","Neuter nominative singular","A shifting pattern emerged from the data",674  
"vagum","wandering","Neuter nominative singular","A wandering star crossed the sky (figurative)",674
"vagus","shifting","Masculine nominative singular","His shifting loyalties caused distrust",674
"vagus","wandering","Masculine nominative singular","He lived the life of a wandering minstrel",674
"valeō","be strong","Present indicative first-person singular","I be strong enough to handle the load",539
"valeō","be valid","Present indicative first-person singular","That argument be valid in formal logic",539
"valeō","excel","Present indicative first-person singular","I excel in tasks requiring endurance",539
"valeō","prevail","Present indicative first-person singular","I prevail over difficulties through resilience",539
"valida","strong","Feminine nominative singular","She was a strong contender in the race",816
"validum","strong","Neuter nominative singular","They made a strong argument that couldn't be refuted",816  
"validus","strong","Masculine nominative singular","He had strong arms from years of labor",816
"valuī","be strong","Perfect active first-person singular","I was strong enough to lift the beam",539
"valuī","be valid","Perfect active first-person singular","I was valid in my reasoning (rare usage)",539
"valuī","excel","Perfect active first-person singular","I excelled beyond expectations last season",539
"valuī","prevail","Perfect active first-person singular","I prevailed in the contest after a tough match",539
"valē","farewell!","Imperative","Farewell! until we meet again",539  
"valēre","be strong","Present active infinitive","to be strong in times of crisis",539
"valēre","be valid","Present active infinitive","to be valid, the premise must hold true",539
"valēre","excel","Present active infinitive","to excel in sports demands discipline",539
"valēre","prevail","Present active infinitive","to prevail in debate requires skill",539
"vana","deceitful","Feminine nominative singular","She wrote a deceitful letter to mislead them",856
"vana","empty","Feminine nominative singular","She wrote empty words that held no substance",856
"vana","false","Feminine nominative singular","She clung to false optimism",856
"vanum","deceitful","Neuter nominative singular","This is a deceitful statement with no proof",856  
